date,titleSlug,questionFrontendId,title,difficulty,acRate
2021-03-14,swapping-nodes-in-a-linked-list,1721,Swapping Nodes in a Linked List,Medium,68.0
2021-03-15,encode-and-decode-tinyurl,535,Encode and Decode TinyURL,Medium,86.4
2021-03-16,best-time-to-buy-and-sell-stock-with-transaction-fee,714,Best Time to Buy and Sell Stock with Transaction Fee,Medium,68.9
2021-03-17,generate-random-point-in-a-circle,478,Generate Random Point in a Circle,Medium,39.9
2021-03-18,wiggle-subsequence,376,Wiggle Subsequence,Medium,48.6
2021-03-19,keys-and-rooms,841,Keys and Rooms,Medium,73.3
2021-03-20,design-underground-system,1396,Design Underground System,Medium,74.7
2021-03-21,reordered-power-of-2,869,Reordered Power of 2,Medium,62.6
2021-03-22,vowel-spellchecker,966,Vowel Spellchecker,Medium,51.4
2021-03-23,3sum-with-multiplicity,923,3Sum With Multiplicity,Medium,45.5
2021-03-24,advantage-shuffle,870,Advantage Shuffle,Medium,52.6
2021-03-25,pacific-atlantic-water-flow,417,Pacific Atlantic Water Flow,Medium,55.6
2021-03-26,word-subsets,916,Word Subsets,Medium,52.0
2021-03-27,palindromic-substrings,647,Palindromic Substrings,Medium,70.3
2021-03-28,reconstruct-original-digits-from-english,423,Reconstruct Original Digits from English,Medium,51.2
2021-03-29,flip-binary-tree-to-match-preorder-traversal,971,Flip Binary Tree To Match Preorder Traversal,Medium,50.6
2021-03-30,russian-doll-envelopes,354,Russian Doll Envelopes,Hard,37.1
2021-03-31,stamping-the-sequence,936,Stamping The Sequence,Hard,62.5
2021-04-01,palindrome-linked-list,234,Palindrome Linked List,Easy,53.6
2021-04-02,ones-and-zeroes,474,Ones and Zeroes,Medium,47.7
2021-04-03,longest-valid-parentheses,32,Longest Valid Parentheses,Hard,34.4
2021-04-04,design-circular-queue,622,Design Circular Queue,Medium,51.5
2021-04-05,global-and-local-inversions,775,Global and Local Inversions,Medium,42.5
2021-04-06,minimum-operations-to-make-array-equal,1551,Minimum Operations to Make Array Equal,Medium,82.3
2021-04-07,determine-if-string-halves-are-alike,1704,Determine if String Halves Are Alike,Easy,78.7
2021-04-08,letter-combinations-of-a-phone-number,17,Letter Combinations of a Phone Number,Medium,61.0
2021-04-09,verifying-an-alien-dictionary,953,Verifying an Alien Dictionary,Easy,55.1
2021-04-10,longest-increasing-path-in-a-matrix,329,Longest Increasing Path in a Matrix,Hard,53.8
2021-04-11,deepest-leaves-sum,1302,Deepest Leaves Sum,Medium,86.3
2021-04-12,beautiful-arrangement-ii,667,Beautiful Arrangement II,Medium,60.2
2021-04-13,flatten-nested-list-iterator,341,Flatten Nested List Iterator,Medium,64.6
2021-04-14,partition-list,86,Partition List,Medium,56.7
2021-04-15,fibonacci-number,509,Fibonacci Number,Easy,71.4
2021-04-16,remove-all-adjacent-duplicates-in-string-ii,1209,Remove All Adjacent Duplicates in String II,Medium,58.0
2021-04-17,number-of-submatrices-that-sum-to-target,1074,Number of Submatrices That Sum to Target,Hard,74.4
2021-04-18,remove-nth-node-from-end-of-list,19,Remove Nth Node From End of List,Medium,45.9
2021-04-19,combination-sum-iv,377,Combination Sum IV,Medium,54.2
2021-04-20,n-ary-tree-preorder-traversal,589,N-ary Tree Preorder Traversal,Easy,75.6
2021-04-21,triangle,120,Triangle,Medium,57.1
2021-04-22,brick-wall,554,Brick Wall,Medium,55.1
2021-04-23,count-binary-substrings,696,Count Binary Substrings,Easy,65.6
2021-04-24,critical-connections-in-a-network,1192,Critical Connections in a Network,Hard,56.1
2021-04-25,rotate-image,48,Rotate Image,Medium,75.0
2021-04-26,furthest-building-you-can-reach,1642,Furthest Building You Can Reach,Medium,49.8
2021-04-27,power-of-three,326,Power of Three,Easy,46.8
2021-04-28,unique-paths-ii,63,Unique Paths II,Medium,41.9
2021-04-29,find-first-and-last-position-of-element-in-sorted-array,34,Find First and Last Position of Element in Sorted Array,Medium,44.7
2021-04-30,powerful-integers,970,Powerful Integers,Medium,43.8
2021-05-01,prefix-and-suffix-search,745,Prefix and Suffix Search,Hard,41.1
2021-05-02,course-schedule-iii,630,Course Schedule III,Hard,40.2
2021-05-03,running-sum-of-1d-array,1480,Running Sum of 1d Array,Easy,86.8
2021-05-04,non-decreasing-array,665,Non-decreasing Array,Medium,24.8
2021-05-05,jump-game-ii,45,Jump Game II,Medium,40.6
2021-05-06,convert-sorted-list-to-binary-search-tree,109,Convert Sorted List to Binary Search Tree,Medium,62.3
2021-05-07,delete-operation-for-two-strings,583,Delete Operation for Two Strings,Medium,62.1
2021-05-08,super-palindromes,906,Super Palindromes,Hard,39.0
2021-05-09,construct-target-array-with-multiple-sums,1354,Construct Target Array With Multiple Sums,Hard,36.2
2021-05-10,count-primes,204,Count Primes,Medium,33.8
2021-05-11,maximum-points-you-can-obtain-from-cards,1423,Maximum Points You Can Obtain from Cards,Medium,53.3
2021-05-12,range-sum-query-2d-immutable,304,Range Sum Query 2D - Immutable,Medium,54.9
2021-05-13,ambiguous-coordinates,816,Ambiguous Coordinates,Medium,56.8
2021-05-14,flatten-binary-tree-to-linked-list,114,Flatten Binary Tree to Linked List,Medium,65.6
2021-05-15,valid-number,65,Valid Number,Hard,20.1
2021-05-16,binary-tree-cameras,968,Binary Tree Cameras,Hard,46.8
2021-05-17,longest-string-chain,1048,Longest String Chain,Medium,61.2
2021-05-18,find-duplicate-file-in-system,609,Find Duplicate File in System,Medium,67.7
2021-05-19,minimum-moves-to-equal-array-elements-ii,462,Minimum Moves to Equal Array Elements II,Medium,60.2
2021-05-20,binary-tree-level-order-traversal,102,Binary Tree Level Order Traversal,Medium,67.8
2021-05-21,find-and-replace-pattern,890,Find and Replace Pattern,Medium,76.8
2021-05-22,n-queens,51,N-Queens,Hard,69.1
2021-05-23,find-the-shortest-superstring,943,Find the Shortest Superstring,Hard,43.9
2021-05-24,to-lower-case,709,To Lower Case,Easy,83.5
2021-05-25,evaluate-reverse-polish-notation,150,Evaluate Reverse Polish Notation,Medium,52.0
2021-05-26,partitioning-into-minimum-number-of-deci-binary-numbers,1689,Partitioning Into Minimum Number Of Deci-Binary Numbers,Medium,88.7
2021-05-27,maximum-product-of-word-lengths,318,Maximum Product of Word Lengths,Medium,60.1
2021-05-28,maximum-erasure-value,1695,Maximum Erasure Value,Medium,58.3
2021-05-29,n-queens-ii,52,N-Queens II,Hard,74.4
2021-05-30,maximum-gap,164,Maximum Gap,Medium,46.5
2021-05-31,search-suggestions-system,1268,Search Suggestions System,Medium,65.1
2021-06-01,max-area-of-island,695,Max Area of Island,Medium,72.3
2021-06-02,interleaving-string,97,Interleaving String,Medium,40.3
2021-06-03,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,Medium,41.0
2021-06-04,open-the-lock,752,Open the Lock,Medium,60.3
2021-06-05,maximum-performance-of-a-team,1383,Maximum Performance of a Team,Hard,47.8
2021-06-06,longest-consecutive-sequence,128,Longest Consecutive Sequence,Medium,47.3
2021-06-07,min-cost-climbing-stairs,746,Min Cost Climbing Stairs,Easy,65.9
2021-06-08,construct-binary-tree-from-preorder-and-inorder-traversal,105,Construct Binary Tree from Preorder and Inorder Traversal,Medium,64.4
2021-06-09,jump-game-vi,1696,Jump Game VI,Medium,45.7
2021-06-10,my-calendar-i,729,My Calendar I,Medium,56.6
2021-06-11,stone-game-vii,1690,Stone Game VII,Medium,58.0
2021-06-12,minimum-number-of-refueling-stops,871,Minimum Number of Refueling Stops,Hard,40.1
2021-06-13,palindrome-pairs,336,Palindrome Pairs,Hard,35.4
2021-06-14,maximum-units-on-a-truck,1710,Maximum Units on a Truck,Easy,73.7
2021-06-15,matchsticks-to-square,473,Matchsticks to Square,Medium,40.3
2021-06-16,generate-parentheses,22,Generate Parentheses,Medium,75.0
2021-06-17,number-of-subarrays-with-bounded-maximum,795,Number of Subarrays with Bounded Maximum,Medium,53.2
2021-06-18,range-sum-query-mutable,307,Range Sum Query - Mutable,Medium,41.1
2021-06-19,k-inverse-pairs-array,629,K Inverse Pairs Array,Hard,49.6
2021-06-20,swim-in-rising-water,778,Swim in Rising Water,Hard,61.1
2021-06-21,pascals-triangle,118,Pascal's Triangle,Easy,74.8
2021-06-22,number-of-matching-subsequences,792,Number of Matching Subsequences,Medium,50.9
2021-06-23,reverse-linked-list-ii,92,Reverse Linked List II,Medium,47.9
2021-06-24,out-of-boundary-paths,576,Out of Boundary Paths,Medium,48.1
2021-06-25,redundant-connection,684,Redundant Connection,Medium,63.1
2021-06-26,count-of-smaller-numbers-after-self,315,Count of Smaller Numbers After Self,Hard,42.5
2021-06-27,candy,135,Candy,Hard,43.5
2021-06-28,remove-all-adjacent-duplicates-in-string,1047,Remove All Adjacent Duplicates In String,Easy,69.8
2021-06-29,max-consecutive-ones-iii,1004,Max Consecutive Ones III,Medium,63.5
2021-06-30,lowest-common-ancestor-of-a-binary-tree,236,Lowest Common Ancestor of a Binary Tree,Medium,62.9
2021-07-01,gray-code,89,Gray Code,Medium,59.6
2021-07-02,find-k-closest-elements,658,Find K Closest Elements,Medium,47.6
2021-07-03,max-sum-of-rectangle-no-larger-than-k,363,Max Sum of Rectangle No Larger Than K,Hard,44.2
2021-07-04,count-vowels-permutation,1220,Count Vowels Permutation,Hard,61.9
2021-07-05,reshape-the-matrix,566,Reshape the Matrix,Easy,63.2
2021-07-06,reduce-array-size-to-the-half,1338,Reduce Array Size to The Half,Medium,68.9
2021-07-07,kth-smallest-element-in-a-sorted-matrix,378,Kth Smallest Element in a Sorted Matrix,Medium,62.6
2021-07-08,maximum-length-of-repeated-subarray,718,Maximum Length of Repeated Subarray,Medium,50.9
2021-07-09,longest-increasing-subsequence,300,Longest Increasing Subsequence,Medium,55.8
2021-07-10,decode-ways-ii,639,Decode Ways II,Hard,30.8
2021-07-11,find-median-from-data-stream,295,Find Median from Data Stream,Hard,52.1
2021-07-12,isomorphic-strings,205,Isomorphic Strings,Easy,45.4
2021-07-13,find-peak-element,162,Find Peak Element,Medium,46.0
2021-07-14,custom-sort-string,791,Custom Sort String,Medium,70.9
2021-07-15,valid-triangle-number,611,Valid Triangle Number,Medium,51.3
2021-07-16,4sum,18,4Sum,Medium,36.4
2021-07-17,three-equal-parts,927,Three Equal Parts,Hard,39.9
2021-07-18,reverse-nodes-in-k-group,25,Reverse Nodes in k-Group,Hard,59.5
2021-07-19,lowest-common-ancestor-of-a-binary-search-tree,235,Lowest Common Ancestor of a Binary Search Tree,Medium,65.3
2021-07-20,shuffle-an-array,384,Shuffle an Array,Medium,58.4
2021-07-21,push-dominoes,838,Push Dominoes,Medium,57.2
2021-07-22,partition-array-into-disjoint-intervals,915,Partition Array into Disjoint Intervals,Medium,48.8
2021-07-23,binary-tree-pruning,814,Binary Tree Pruning,Medium,72.3
2021-07-24,word-ladder-ii,126,Word Ladder II,Hard,27.2
2021-07-25,non-negative-integers-without-consecutive-ones,600,Non-negative Integers without Consecutive Ones,Hard,39.9
2021-07-26,convert-sorted-array-to-binary-search-tree,108,Convert Sorted Array to Binary Search Tree,Easy,72.1
2021-07-27,3sum-closest,16,3Sum Closest,Medium,45.9
2021-07-28,beautiful-array,932,Beautiful Array,Medium,65.9
2021-07-29,01-matrix,542,01 Matrix,Medium,48.9
2021-07-30,map-sum-pairs,677,Map Sum Pairs,Medium,56.7
2021-07-31,trapping-rain-water,42,Trapping Rain Water,Hard,62.5
2021-08-01,making-a-large-island,827,Making A Large Island,Hard,47.8
2021-08-02,two-sum,1,Two Sum,Easy,53.1
2021-08-03,subsets-ii,90,Subsets II,Medium,57.7
2021-08-04,path-sum-ii,113,Path Sum II,Medium,58.8
2021-08-05,stone-game,877,Stone Game,Medium,70.7
2021-08-06,n-ary-tree-level-order-traversal,429,N-ary Tree Level Order Traversal,Medium,70.9
2021-08-07,palindrome-partitioning-ii,132,Palindrome Partitioning II,Hard,34.1
2021-08-08,rank-transform-of-a-matrix,1632,Rank Transform of a Matrix,Hard,40.9
2021-08-09,add-strings,415,Add Strings,Easy,51.7
2021-08-10,flip-string-to-monotone-increasing,926,Flip String to Monotone Increasing,Medium,61.5
2021-08-11,array-of-doubled-pairs,954,Array of Doubled Pairs,Medium,39.2
2021-08-12,group-anagrams,49,Group Anagrams,Medium,68.9
2021-08-13,set-matrix-zeroes,73,Set Matrix Zeroes,Medium,56.4
2021-08-14,remove-boxes,546,Remove Boxes,Hard,47.9
2021-08-15,minimum-window-substring,76,Minimum Window Substring,Hard,43.3
2021-08-16,range-sum-query-immutable,303,Range Sum Query - Immutable,Easy,64.0
2021-08-17,count-good-nodes-in-binary-tree,1448,Count Good Nodes in Binary Tree,Medium,73.0
2021-08-18,decode-ways,91,Decode Ways,Medium,35.1
2021-08-19,maximum-product-of-splitted-binary-tree,1339,Maximum Product of Splitted Binary Tree,Medium,47.7
2021-08-20,valid-sudoku,36,Valid Sudoku,Medium,60.1
2021-08-21,sudoku-solver,37,Sudoku Solver,Hard,61.9
2021-08-22,rectangle-area-ii,850,Rectangle Area II,Hard,54.2
2021-08-23,two-sum-iv-input-is-a-bst,653,Two Sum IV - Input is a BST,Easy,61.4
2021-08-24,complex-number-multiplication,537,Complex Number Multiplication,Medium,71.9
2021-08-25,sum-of-square-numbers,633,Sum of Square Numbers,Medium,36.6
2021-08-26,verify-preorder-serialization-of-a-binary-tree,331,Verify Preorder Serialization of a Binary Tree,Medium,45.4
2021-08-27,longest-uncommon-subsequence-ii,522,Longest Uncommon Subsequence II,Medium,41.8
2021-08-28,maximum-profit-in-job-scheduling,1235,Maximum Profit in Job Scheduling,Hard,54.4
2021-08-29,patching-array,330,Patching Array,Hard,53.1
2021-08-30,range-addition-ii,598,Range Addition II,Easy,56.2
2021-08-31,find-minimum-in-rotated-sorted-array,153,Find Minimum in Rotated Sorted Array,Medium,50.8
2021-09-01,array-nesting,565,Array Nesting,Medium,56.3
2021-09-02,unique-binary-search-trees-ii,95,Unique Binary Search Trees II,Medium,58.2
2021-09-03,erect-the-fence,587,Erect the Fence,Hard,51.9
2021-09-04,sum-of-distances-in-tree,834,Sum of Distances in Tree,Hard,65.3
2021-09-05,orderly-queue,899,Orderly Queue,Hard,65.9
2021-09-06,slowest-key,1629,Slowest Key,Easy,59.1
2021-09-07,reverse-linked-list,206,Reverse Linked List,Easy,77.0
2021-09-08,shifting-letters,848,Shifting Letters,Medium,44.8
2021-09-09,largest-plus-sign,764,Largest Plus Sign,Medium,48.3
2021-09-10,arithmetic-slices-ii-subsequence,446,Arithmetic Slices II - Subsequence,Hard,54.6
2021-09-11,basic-calculator,224,Basic Calculator,Hard,43.7
2021-09-12,reachable-nodes-in-subdivided-graph,882,Reachable Nodes In Subdivided Graph,Hard,50.5
2021-09-13,maximum-number-of-balloons,1189,Maximum Number of Balloons,Easy,59.7
2021-09-14,reverse-only-letters,917,Reverse Only Letters,Easy,65.0
2021-09-15,longest-turbulent-subarray,978,Longest Turbulent Subarray,Medium,47.5
2021-09-16,spiral-matrix,54,Spiral Matrix,Medium,50.2
2021-09-17,intersection-of-two-arrays-ii,350,Intersection of Two Arrays II,Easy,58.5
2021-09-18,expression-add-operators,282,Expression Add Operators,Hard,40.0
2021-09-19,distinct-subsequences,115,Distinct Subsequences,Hard,47.6
2021-09-20,find-winner-on-a-tic-tac-toe-game,1275,Find Winner on a Tic Tac Toe Game,Easy,53.9
2021-09-21,max-consecutive-ones,485,Max Consecutive Ones,Easy,59.7
2021-09-22,maximum-length-of-a-concatenated-string-with-unique-characters,1239,Maximum Length of a Concatenated String with Unique Characters,Medium,54.1
2021-09-23,break-a-palindrome,1328,Break a Palindrome,Medium,51.8
2021-09-24,n-th-tribonacci-number,1137,N-th Tribonacci Number,Easy,63.8
2021-09-25,shortest-path-in-a-grid-with-obstacles-elimination,1293,Shortest Path in a Grid with Obstacles Elimination,Hard,45.3
2021-09-26,transform-to-chessboard,782,Transform to Chessboard,Hard,50.9
2021-09-27,unique-email-addresses,929,Unique Email Addresses,Easy,67.2
2021-09-28,sort-array-by-parity-ii,922,Sort Array By Parity II,Easy,70.8
2021-09-29,split-linked-list-in-parts,725,Split Linked List in Parts,Medium,64.2
2021-09-30,partition-to-k-equal-sum-subsets,698,Partition to K Equal Sum Subsets,Medium,38.3
2021-10-01,longest-common-subsequence,1143,Longest Common Subsequence,Medium,57.8
2021-10-02,dungeon-game,174,Dungeon Game,Hard,38.3
2021-10-03,jump-game,55,Jump Game,Medium,38.6
2021-10-04,island-perimeter,463,Island Perimeter,Easy,72.9
2021-10-05,climbing-stairs,70,Climbing Stairs,Easy,53.0
2021-10-06,find-all-duplicates-in-an-array,442,Find All Duplicates in an Array,Medium,75.8
2021-10-07,word-search,79,Word Search,Medium,43.1
2021-10-08,implement-trie-prefix-tree,208,Implement Trie (Prefix Tree),Medium,65.7
2021-10-09,word-search-ii,212,Word Search II,Hard,36.4
2021-10-10,bitwise-and-of-numbers-range,201,Bitwise AND of Numbers Range,Medium,47.1
2021-10-11,diameter-of-binary-tree,543,Diameter of Binary Tree,Easy,60.9
2021-10-12,guess-number-higher-or-lower,374,Guess Number Higher or Lower,Easy,53.8
2021-10-13,construct-binary-search-tree-from-preorder-traversal,1008,Construct Binary Search Tree from Preorder Traversal,Medium,82.2
2021-10-14,perfect-squares,279,Perfect Squares,Medium,54.9
2021-10-15,best-time-to-buy-and-sell-stock-with-cooldown,309,Best Time to Buy and Sell Stock with Cooldown,Medium,58.6
2021-10-16,best-time-to-buy-and-sell-stock-iii,123,Best Time to Buy and Sell Stock III,Hard,48.5
2021-10-17,path-sum-iii,437,Path Sum III,Medium,46.2
2021-10-18,cousins-in-binary-tree,993,Cousins in Binary Tree,Easy,56.3
2021-10-19,next-greater-element-i,496,Next Greater Element I,Easy,72.6
2021-10-20,reverse-words-in-a-string,151,Reverse Words in a String,Medium,44.1
2021-10-21,insert-delete-getrandom-o1,380,Insert Delete GetRandom O(1),Medium,54.5
2021-10-22,sort-characters-by-frequency,451,Sort Characters By Frequency,Medium,72.7
2021-10-23,find-minimum-in-rotated-sorted-array-ii,154,Find Minimum in Rotated Sorted Array II,Hard,43.7
2021-10-24,count-complete-tree-nodes,222,Count Complete Tree Nodes,Easy,66.2
2021-10-25,min-stack,155,Min Stack,Medium,54.6
2021-10-26,invert-binary-tree,226,Invert Binary Tree,Easy,77.4
2021-10-27,sort-colors,75,Sort Colors,Medium,64.1
2021-10-28,3sum,15,3Sum,Medium,34.9
2021-10-29,rotting-oranges,994,Rotting Oranges,Medium,54.4
2021-10-30,longest-duplicate-substring,1044,Longest Duplicate Substring,Hard,30.6
2021-10-31,flatten-a-multilevel-doubly-linked-list,430,Flatten a Multilevel Doubly Linked List,Medium,60.2
2021-11-01,surrounded-regions,130,Surrounded Regions,Medium,40.1
2021-11-02,unique-paths-iii,980,Unique Paths III,Hard,81.9
2021-11-03,sum-root-to-leaf-numbers,129,Sum Root to Leaf Numbers,Medium,66.2
2021-11-04,sum-of-left-leaves,404,Sum of Left Leaves,Easy,60.7
2021-11-05,arranging-coins,441,Arranging Coins,Easy,46.7
2021-11-06,single-number-iii,260,Single Number III,Medium,70.8
2021-11-07,multiply-strings,43,Multiply Strings,Medium,40.7
2021-11-08,unique-binary-search-trees,96,Unique Binary Search Trees,Medium,61.3
2021-11-09,number-of-valid-words-for-each-puzzle,1178,Number of Valid Words for Each Puzzle,Hard,46.8
2021-11-10,best-time-to-buy-and-sell-stock-ii,122,Best Time to Buy and Sell Stock II,Medium,67.0
2021-11-11,minimum-value-to-get-positive-step-by-step-sum,1413,Minimum Value to Get Positive Step by Step Sum,Easy,65.5
2021-11-12,remove-linked-list-elements,203,Remove Linked List Elements,Easy,49.3
2021-11-13,daily-temperatures,739,Daily Temperatures,Medium,66.1
2021-11-14,iterator-for-combination,1286,Iterator for Combination,Medium,73.3
2021-11-15,largest-divisible-subset,368,Largest Divisible Subset,Medium,45.5
2021-11-16,kth-smallest-number-in-multiplication-table,668,Kth Smallest Number in Multiplication Table,Hard,51.8
2021-11-17,unique-paths,62,Unique Paths,Medium,64.5
